Opentime,Open,High,Low,Close,Volume,Closetime,Quote asset volume,Number of trades,Taker by base,Taker buy quote,Ignore
2021-05-21 03:30:00,2792.40000000,2810.21000000,2771.82000000,2796.29000000,14448.09244000,1621568699999,40393571.50990450,25915,7607.54610000,21268699.74456840,0
2021-05-21 03:45:00,2796.54000000,2817.47000000,2790.00000000,2790.86000000,12105.65965000,1621569599999,33933908.80311010,21150,6104.68217000,17112225.53659370,0
2021-05-21 04:00:00,2790.86000000,2807.00000000,2750.10000000,2768.60000000,20288.32713000,1621570499999,56450178.47847870,26520,9216.16629000,25653522.10887070,0
2021-05-21 04:15:00,2768.61000000,2797.13000000,2750.04000000,2756.37000000,18809.88120000,1621571399999,52135791.31032650,23925,8640.73704000,23956343.28141730,0
2021-05-21 04:30:00,2756.66000000,2772.42000000,2740.04000000,2763.25000000,31686.59109000,1621572299999,87356844.17994370,33356,15415.08043000,42512399.43701760,0
2021-05-21 04:45:00,2763.31000000,2799.00000000,2762.06000000,2779.68000000,14541.41940000,1621573199999,40413079.85259650,20376,7884.75537000,21912420.40447220,0
2021-05-21 05:00:00,2779.40000000,2806.12000000,2735.16000000,2739.90000000,15079.01234000,1621574099999,41812339.37281260,28069,7011.53969000,19441294.40868710,0
2021-05-21 05:15:00,2740.31000000,2767.59000000,2729.01000000,2760.97000000,15541.13189000,1621574999999,42726145.51794420,28593,8937.56459000,24573698.11254000,0
2021-05-21 05:30:00,2760.97000000,2784.61000000,2756.88000000,2780.26000000,10077.49779000,1621575899999,27931629.30923980,21142,4579.20836000,12689600.03520910,0
2021-05-21 05:45:00,2780.26000000,2782.80000000,2745.89000000,2752.36000000,13213.32692000,1621576799999,36510033.44338740,23778,6230.06743000,17217769.31545700,0
2021-05-21 06:00:00,2752.37000000,2752.37000000,2704.71000000,2705.51000000,19313.79720000,1621577699999,52516520.80100020,32184,9581.15649000,26051875.35415360,0
2021-05-21 06:15:00,2705.51000000,2737.66000000,2701.48000000,2718.48000000,12933.92779000,1621578599999,35142071.14801130,24752,6576.49341000,17872214.59996180,0
2021-05-21 06:30:00,2718.47000000,2747.00000000,2718.47000000,2733.97000000,9373.98781000,1621579499999,25662588.69917200,17179,4621.31580000,12650768.31810680,0
2021-05-21 06:45:00,2734.48000000,2778.93000000,2713.35000000,2765.01000000,25753.56703000,1621580399999,70949918.11443430,35124,15022.65290000,41425291.53747220,0
2021-05-21 07:00:00,2765.01000000,2770.69000000,2726.12000000,2734.43000000,14565.06235000,1621581299999,40045294.29186220,22389,7049.20651000,19379619.66950680,0
2021-05-21 07:15:00,2734.03000000,2747.25000000,2692.04000000,2694.74000000,22581.72545000,1621582199999,61351955.95632600,31097,11570.44608000,31433651.19056390,0
2021-05-21 07:30:00,2694.74000000,2717.07000000,2680.05000000,2690.05000000,14948.34189000,1621583099999,40297354.87386960,26603,7474.30606000,20152309.56008820,0
2021-05-21 07:45:00,2690.09000000,2704.28000000,2679.79000000,2686.96000000,14191.62524000,1621583999999,38250984.39350860,17792,6599.28441000,17788668.73678080,0
2021-05-21 08:00:00,2687.44000000,2702.33000000,2619.00000000,2644.45000000,29946.25178000,1621584899999,79597203.41762820,48033,12585.39823000,33469824.04315110,0
2021-05-21 08:15:00,2644.51000000,2706.66000000,2641.99000000,2687.38000000,28673.65087000,1621585799999,76960810.69338220,43809,14629.01668000,39258237.53460580,0
2021-05-21 08:30:00,2687.29000000,2703.69000000,2656.00000000,2665.84000000,21071.27796000,1621586699999,56514274.85257690,31490,10015.45347000,26860093.93596260,0
2021-05-21 08:45:00,2665.84000000,2706.66000000,2660.02000000,2703.22000000,14052.41703000,1621587599999,37858565.75299460,24057,6759.98652000,18217947.73745850,0
2021-05-21 09:00:00,2703.22000000,2750.00000000,2701.00000000,2720.45000000,19073.80129000,1621588499999,52032718.22513410,26675,10386.63633000,28330081.87967220,0
2021-05-21 09:15:00,2720.64000000,2749.00000000,2719.39000000,2748.55000000,11119.65027000,1621589399999,30417069.64988930,16115,5782.20757000,15813963.86029800,0
2021-05-21 09:30:00,2748.34000000,2783.21000000,2745.10000000,2776.68000000,17527.18842000,1621590299999,48410780.33830060,28284,9230.87723000,25499423.03984220,0
2021-05-21 09:45:00,2776.69000000,2778.39000000,2742.24000000,2762.14000000,12225.86908000,1621591199999,33667179.98736460,17930,5828.48549000,16048693.42942940,0
2021-05-21 10:00:00,2762.14000000,2763.30000000,2731.34000000,2747.05000000,11965.74460000,1621592099999,32831901.05293410,21782,5340.87708000,14650948.58856440,0
2021-05-21 10:15:00,2746.97000000,2759.57000000,2723.71000000,2742.10000000,11966.89994000,1621592999999,32832165.99779900,23221,5930.61389000,16276014.57546750,0
2021-05-21 10:30:00,2741.64000000,2768.75000000,2733.04000000,2750.15000000,11616.25078000,1621593899999,31932401.10973850,23105,6342.79394000,17432867.86290670,0
2021-05-21 10:45:00,2750.15000000,2751.98000000,2680.99000000,2690.59000000,19379.43944000,1621594799999,52576535.41697730,33648,9375.19991000,25446824.02608260,0
2021-05-21 11:00:00,2690.59000000,2708.23000000,2662.87000000,2678.69000000,20260.40816000,1621595699999,54312499.90383160,33926,10362.25485000,27780994.74614900,0
2021-05-21 11:15:00,2678.80000000,2682.73000000,2651.90000000,2662.77000000,15331.54178000,1621596599999,40848778.47217940,25084,8926.40965000,23783961.86838040,0
2021-05-21 11:30:00,2662.77000000,2691.70000000,2661.85000000,2677.30000000,14760.10825000,1621597499999,39538762.60087850,20741,7397.39434000,19815357.92715820,0
2021-05-21 11:45:00,2677.58000000,2718.53000000,2671.00000000,2712.37000000,15843.41917000,1621598399999,42598885.53111080,22873,8188.93247000,22011699.07089750,0
2021-05-21 12:00:00,2712.37000000,2738.02000000,2691.77000000,2725.10000000,20198.77781000,1621599299999,54974456.80625490,32999,9446.48643000,25703167.21019350,0
2021-05-21 12:15:00,2725.10000000,2729.07000000,2675.00000000,2679.67000000,13891.05785000,1621600199999,37568153.81579970,22609,6461.75690000,17477535.99301250,0
2021-05-21 12:30:00,2680.01000000,2699.62000000,2666.84000000,2680.44000000,12038.80914000,1621601099999,32283408.20537540,20401,5649.05453000,15149265.23389040,0
2021-05-21 12:45:00,2680.46000000,2689.43000000,2639.47000000,2649.65000000,18697.98733000,1621601999999,49698985.88328800,28992,8452.63907000,22465278.85768170,0
2021-05-21 13:00:00,2649.65000000,2676.31000000,2633.48000000,2672.53000000,14853.26398000,1621602899999,39509797.31890180,22911,7120.03220000,18945962.23663560,0
2021-05-21 13:15:00,2672.53000000,2705.60000000,2671.47000000,2702.00000000,16102.28811000,1621603799999,43288461.37474850,21508,9096.66337000,24449538.13169880,0
2021-05-21 13:30:00,2701.99000000,2718.00000000,2692.30000000,2710.36000000,11847.66758000,1621604699999,32082914.23323060,17625,5797.26284000,15696597.85722020,0
2021-05-21 13:45:00,2710.35000000,2732.65000000,2705.49000000,2723.95000000,10884.48785000,1621605599999,29595447.85362110,16889,5675.21650000,15431012.56921670,0
2021-05-21 14:00:00,2723.95000000,2763.09000000,2674.65000000,2679.96000000,20415.66938000,1621606499999,55837226.17224830,32645,9991.68049000,27345613.55881430,0
2021-05-21 14:15:00,2679.96000000,2705.32000000,2448.78000000,2513.45000000,130711.41010000,1621607399999,333452167.01466860,167092,58960.96570000,150461960.34330310,0
2021-05-21 14:30:00,2515.70000000,2548.71000000,2378.00000000,2485.84000000,109335.45260000,1621608299999,269438049.37647130,137964,50367.57601000,124349355.97432420,0
2021-05-21 14:45:00,2485.84000000,2559.76000000,2462.88000000,2520.48000000,97176.76594000,1621609199999,244296756.27561550,99898,46610.88557000,117166924.27828540,0
2021-05-21 15:00:00,2520.48000000,2579.00000000,2475.34000000,2543.55000000,81874.63612000,1621610099999,207738823.70651040,88774,42456.59159000,107734628.44902370,0
2021-05-21 15:15:00,2543.37000000,2553.07000000,2480.25000000,2485.11000000,56322.57768000,1621610999999,141791145.42603320,61104,28285.57358000,71249499.37636140,0
2021-05-21 15:30:00,2485.78000000,2518.50000000,2432.92000000,2468.53000000,61025.88648000,1621611899999,150750269.73829850,65697,30167.20951000,74542546.72319410,0
2021-05-21 15:45:00,2468.53000000,2479.45000000,2398.00000000,2420.69000000,54816.73529000,1621612799999,133467147.03340800,61963,25668.33355000,62520378.97281420,0
2021-05-21 16:00:00,2420.39000000,2488.21000000,2354.36000000,2449.03000000,85643.57008000,1621613699999,206300850.81364450,104369,42925.71057000,103430458.97414330,0
2021-05-21 16:15:00,2449.13000000,2495.00000000,2435.71000000,2487.90000000,47493.80867000,1621614599999,117262776.71428820,57620,23965.08803000,59169489.13962370,0
2021-05-21 16:30:00,2487.89000000,2518.86000000,2464.63000000,2485.67000000,48039.88662000,1621615499999,119579644.93946500,52339,24902.29315000,61992218.66466000,0
2021-05-21 16:45:00,2485.67000000,2500.00000000,2441.80000000,2450.93000000,37444.25209000,1621616399999,92447470.81723110,39193,18207.39160000,44958779.07289260,0
2021-05-21 17:00:00,2450.67000000,2473.00000000,2423.67000000,2446.99000000,39670.16337000,1621617299999,97292831.13464340,42238,20229.33047000,49624806.84830260,0
2021-05-21 17:15:00,2446.99000000,2502.02000000,2438.62000000,2451.27000000,32051.05834000,1621618199999,79206498.53174370,36747,16456.03959000,40673072.87174450,0
2021-05-21 17:30:00,2451.39000000,2475.00000000,2437.42000000,2468.76000000,30171.28499000,1621619099999,74002686.58157600,30982,13027.61807000,31952587.80271950,0
2021-05-21 17:45:00,2468.76000000,2496.49000000,2460.22000000,2491.71000000,23171.69955000,1621619999999,57349336.43757660,24745,11281.68860000,27921704.57930150,0
2021-05-21 18:00:00,2491.71000000,2491.72000000,2421.50000000,2421.50000000,22612.11219000,1621620899999,55381328.49483440,29617,11900.71113000,29109416.42877330,0
2021-05-21 18:15:00,2421.47000000,2438.16000000,2380.00000000,2398.31000000,28991.89563000,1621621799999,69732811.84293690,36664,13536.02454000,32563651.22272310,0
2021-05-21 18:30:00,2398.66000000,2460.00000000,2398.37000000,2453.49000000,21441.67212000,1621622699999,52259476.88860090,25954,11006.87158000,26830293.90552450,0
2021-05-21 18:45:00,2453.95000000,2479.80000000,2438.60000000,2475.00000000,25688.36537000,1621623599999,63178004.87254960,30196,11466.79252000,28198682.83039540,0
2021-05-21 19:00:00,2475.66000000,2476.67000000,2433.66000000,2471.29000000,26630.17591000,1621624499999,65377835.12010320,29123,11397.63645000,27963871.01185490,0
2021-05-21 19:15:00,2471.28000000,2472.86000000,2366.54000000,2369.12000000,44568.56727000,1621625399999,107328579.40494070,45974,23020.88423000,55428909.81569570,0
2021-05-21 19:30:00,2367.62000000,2381.99000000,2317.00000000,2319.36000000,50442.59074000,1621626299999,118369696.70736100,63071,24982.95784000,58619850.68559120,0
2021-05-21 19:45:00,2319.29000000,2375.47000000,2306.00000000,2349.50000000,38305.24895000,1621627199999,89960765.65604860,48346,20616.02607000,48422930.36727990,0
2021-05-21 20:00:00,2349.95000000,2374.80000000,2285.39000000,2287.98000000,37266.37099000,1621628099999,86573652.84784910,46332,16969.70005000,39443683.02905880,0
2021-05-21 20:15:00,2288.14000000,2354.74000000,2241.00000000,2343.27000000,62782.28911000,1621628999999,143659463.60744170,68537,31357.98228000,71744407.92460660,0
2021-05-21 20:30:00,2343.27000000,2346.29000000,2296.57000000,2323.27000000,30122.41763000,1621629899999,69903671.83977350,38900,14901.73170000,34590027.65590270,0
2021-05-21 20:45:00,2323.26000000,2335.91000000,2237.00000000,2247.91000000,42264.50043000,1621630799999,95886915.35337330,50398,19988.52280000,45351365.66179440,0
2021-05-21 21:00:00,2247.91000000,2288.54000000,2161.82000000,2163.32000000,81010.05714000,1621631699999,179068030.99715350,88341,40686.35227000,89996889.33009260,0
2021-05-21 21:15:00,2163.48000000,2312.00000000,2101.00000000,2300.00000000,82109.84718000,1621632599999,180222949.63414450,97071,39054.39947000,85946524.09081930,0
2021-05-21 21:30:00,2297.03000000,2363.03000000,2265.34000000,2362.12000000,39142.39253000,1621633499999,90882691.37105600,53441,19192.47805000,44539544.04539500,0
2021-05-21 21:45:00,2362.55000000,2394.50000000,2312.87000000,2389.96000000,33528.21822000,1621634399999,78889909.79621740,45192,15448.45008000,36386078.00993570,0
2021-05-21 22:00:00,2388.38000000,2391.21000000,2331.23000000,2358.83000000,35067.06066000,1621635299999,82613027.00891280,44415,17604.36460000,41470354.06953790,0
2021-05-21 22:15:00,2358.52000000,2388.58000000,2340.10000000,2388.53000000,25662.54212000,1621636199999,60675915.04757510,32607,12657.66100000,29927017.12367160,0
2021-05-21 22:30:00,2388.13000000,2436.76000000,2376.15000000,2401.62000000,33377.88788000,1621637099999,80422570.39219420,44045,17003.20436000,40952478.97590990,0
2021-05-21 22:45:00,2402.15000000,2415.00000000,2357.25000000,2379.95000000,24752.24801000,1621637999999,58963725.11920700,29549,12241.70389000,29146069.45202590,0
2021-05-21 23:00:00,2379.68000000,2425.50000000,2350.00000000,2404.75000000,22851.52679000,1621638899999,54499492.17476720,31842,11225.80518000,26784843.91621750,0
2021-05-21 23:15:00,2404.75000000,2427.03000000,2398.00000000,2414.14000000,20161.49228000,1621639799999,48650800.04661130,29020,9534.69910000,23009426.71265910,0
2021-05-21 23:30:00,2414.14000000,2434.36000000,2396.44000000,2405.53000000,20959.15385000,1621640699999,50501639.37316200,29244,10218.20260000,24625967.82359620,0
2021-05-21 23:45:00,2405.51000000,2434.00000000,2372.76000000,2430.98000000,13869.19804000,1621641599999,33334207.49808040,21146,7309.92444000,17574227.88434300,0
2021-05-22 00:00:00,2430.98000000,2453.83000000,2394.66000000,2396.72000000,22220.25295000,1621642499999,53739271.36956920,31427,11417.12656000,27611344.25876610,0
2021-05-22 00:15:00,2396.72000000,2418.34000000,2381.75000000,2390.95000000,14161.34165000,1621643399999,33977577.80888490,20954,7201.37638000,17280369.24807580,0
2021-05-22 00:30:00,2390.95000000,2422.00000000,2390.35000000,2414.58000000,16579.41583000,1621644299999,39916665.48310480,20667,8079.33725000,19452480.44620140,0
2021-05-22 00:45:00,2414.77000000,2466.50000000,2414.77000000,2447.60000000,17762.24357000,1621645199999,43342670.86951260,26588,9061.00701000,22114087.34482490,0
2021-05-22 01:00:00,2447.62000000,2449.39000000,2410.00000000,2414.35000000,16614.25527000,1621646099999,40398691.02719490,23352,7115.38692000,17304480.06789030,0
2021-05-22 01:15:00,2414.59000000,2473.82000000,2412.24000000,2468.65000000,16652.77307000,1621646999999,40686285.88438750,24401,8441.27282000,20636364.37154380,0
2021-05-22 01:30:00,2468.65000000,2484.02000000,2455.41000000,2471.80000000,15186.04529000,1621647899999,37527777.44948990,20066,5887.43472000,14547724.27802970,0
2021-05-22 01:45:00,2471.84000000,2473.93000000,2441.00000000,2446.21000000,10635.77613000,1621648799999,26076054.04199400,15312,4590.71360000,11252580.39993580,0
2021-05-22 02:00:00,2446.18000000,2476.42000000,2439.85000000,2463.64000000,11428.72951000,1621649699999,28084452.06336100,16347,5810.15270000,14280378.41347710,0
2021-05-22 02:15:00,2463.41000000,2485.00000000,2453.11000000,2463.15000000,15994.91298000,1621650599999,39474527.80155880,21844,7281.56695000,17977078.23273300,0
2021-05-22 02:30:00,2463.15000000,2464.68000000,2400.34000000,2402.04000000,21244.45864000,1621651499999,51607229.29798820,24222,9575.66241000,23248849.09449600,0
2021-05-22 02:45:00,2402.04000000,2424.78000000,2377.36000000,2392.42000000,21923.54399000,1621652399999,52607819.75933750,25110,10739.33915000,25774353.80667300,0
2021-05-22 03:00:00,2392.43000000,2416.76000000,2385.56000000,2385.92000000,16176.96711000,1621653299999,38855432.71887110,17771,9068.76490000,21779621.50309390,0
2021-05-22 03:15:00,2386.15000000,2392.57000000,2336.63000000,2360.18000000,26846.94139000,1621654199999,63269798.01342730,36507,11994.14554000,28263733.79986920,0
2021-05-22 03:30:00,2360.96000000,2371.48000000,2305.32000000,2308.40000000,25688.24892000,1621655099999,60024147.15072910,34068,12090.43927000,28256400.40454710,0
2021-05-22 03:45:00,2308.52000000,2338.22000000,2306.64000000,2329.99000000,19334.02769000,1621655999999,44911761.12556610,26602,10182.24344000,23656315.00246220,0
2021-05-22 04:00:00,2329.54000000,2351.45000000,2316.18000000,2342.24000000,22544.77828000,1621656899999,52644019.26789830,26735,10598.17622000,24744382.56532690,0
2021-05-22 04:15:00,2342.30000000,2346.48000000,2254.21000000,2270.21000000,38070.08051000,1621657799999,87536260.83831470,40632,16836.79377000,38691572.38057820,0
2021-05-22 04:30:00,2271.35000000,2282.05000000,2248.14000000,2256.02000000,26119.67560000,1621658699999,59049970.22051600,34861,13335.51006000,30151305.89388710,0
2021-05-22 04:45:00,2256.86000000,2281.53000000,2212.18000000,2266.77000000,29520.46901000,1621659599999,66225283.91832640,41828,14412.10134000,32349264.50382910,0
2021-05-22 05:00:00,2267.17000000,2291.64000000,2212.65000000,2239.05000000,29143.88172000,1621660499999,65415639.43861760,39614,14867.24097000,33389016.38266040,0
2021-05-22 05:15:00,2239.03000000,2243.14000000,2165.00000000,2174.44000000,44303.28914000,1621661399999,97690121.80495570,54618,21642.68929000,47723916.65429840,0
2021-05-22 05:30:00,2174.14000000,2210.94000000,2145.00000000,2196.21000000,45681.46834000,1621662299999,99576911.53250780,57114,23722.87706000,51731089.56097270,0
2021-05-22 05:45:00,2196.80000000,2248.67000000,2196.53000000,2233.14000000,27527.67418000,1621663199999,61379210.60766950,39945,14821.55423000,33037878.27753080,0
